id,ticker,name,market,asset_type,ipo_date,delisting_date,status,timestamp,sector,logo_url
8138,WTM,White Mountains Insurance Group Ltd,2,1,1986-05-09,,Active,2024-05-29 12:49:59.594504,,
8137,WTI,W & T Offshore Inc,2,1,2005-01-28,,Active,2024-05-29 12:49:59.590535,,
8136,WTFCP,Wintrust Financial Corporation,1,1,2020-05-07,,Active,2024-05-29 12:49:59.588616,Financial Services,https://financialmodelingprep.com/image-stock/WTFCP.png
8135,WTFCM,Wintrust Financial Corporation,1,1,2015-07-09,,Active,2024-05-29 12:49:59.586410,Financial Services,https://financialmodelingprep.com/image-stock/WTFCM.png
8134,WTFC,Wintrust Financial Corporation,1,1,1998-04-16,,Active,2024-05-29 12:49:59.584020,Financial Services,https://financialmodelingprep.com/image-stock/WTFC.png
8133,WTBN,WisdomTree Bianco Fixed Income Total Return Fund,1,2,2023-12-20,,Active,2024-05-29 12:49:59.580759,,
8132,WTBA,"West Bancorporation, Inc.",1,1,1999-05-03,,Active,2024-05-29 12:49:59.578546,Financial Services,https://financialmodelingprep.com/image-stock/WTBA.png
8131,WT,WisdomTree Inc,2,1,1993-03-04,,Active,2024-05-29 12:49:59.574706,,
8130,WST,West Pharmaceutical Services Inc,2,1,1988-01-05,,Active,2024-05-29 12:49:59.571426,,
8129,WSR,Whitestone REIT,2,1,2010-08-26,,Active,2024-05-29 12:49:59.568720,,
8128,WSO-B,Watsco Inc - Class B,2,1,1992-03-17,,Active,2024-05-29 12:49:59.566057,,
8127,WSO,Watsco Inc - Class A,2,1,1984-06-07,,Active,2024-05-29 12:49:59.563235,,
8126,WSM,Williams-Sonoma Inc,2,1,1990-03-26,,Active,2024-05-29 12:49:59.560173,,
8125,WSFS,WSFS Financial Corporation,1,1,1990-03-26,,Active,2024-05-29 12:49:59.556813,Financial Services,https://financialmodelingprep.com/image-stock/WSFS.png
8124,WSC,WillScot Mobile Mini Holdings Corp.,1,1,2017-11-30,,Active,2024-05-29 12:49:59.554235,Industrials,https://financialmodelingprep.com/image-stock/WSC.png
8123,WSBF,"Waterstone Financial, Inc.",1,1,2005-10-05,,Active,2024-05-29 12:49:59.551734,Financial Services,https://financialmodelingprep.com/image-stock/WSBF.png
8122,WSBCP,"WesBanco, Inc.",1,1,2020-08-05,,Active,2024-05-29 12:49:59.549831,Financial Services,https://financialmodelingprep.com/image-stock/WSBCP.png
8121,WSBC,"WesBanco, Inc.",1,1,1995-08-18,,Active,2024-05-29 12:49:59.547652,Financial Services,https://financialmodelingprep.com/image-stock/WSBC.png
8120,WS-W,Worthington Steel Inc WhenIssued,2,1,2023-11-28,,Dormant,2024-05-29 12:49:59.545103,,
8119,WS,Worthington Steel Inc,2,1,2023-11-28,,Active,2024-05-29 12:49:59.542383,,
8118,WRNT,Warrantee Inc. American Depositary Shares,1,1,2023-07-25,,Active,2024-05-29 12:49:59.539897,Technology,https://financialmodelingprep.com/image-stock/WRNT.png
8117,WRND,IQ Global Equity R&D Leaders ETF,1,2,2022-02-08,,Active,2024-05-29 12:49:59.537499,,
8116,WRLD,World Acceptance Corporation,1,1,1991-12-02,,Active,2024-05-29 12:49:59.531234,Financial Services,https://financialmodelingprep.com/image-stock/WRLD.png
8115,WRK,WestRock Company,2,1,2015-06-24,,Active,2024-05-29 12:49:59.528619,,
8114,WRBY,Warby Parker Inc - Class A,2,1,2021-09-29,,Active,2024-05-29 12:49:59.526372,,
8113,WRB-P-H,W.R. Berkley Corp,2,1,2021-02-19,,Dormant,2024-05-29 12:49:59.524016,,
8112,WRB-P-G,W.R. Berkley Corp,2,1,2020-09-24,,Dormant,2024-05-29 12:49:59.521754,,
8111,WRB-P-F,W.R. Berkley Corp,2,1,2019-12-19,,Dormant,2024-05-29 12:49:59.518977,,
8110,WRB-P-E,W.R. Berkley Corp,2,1,2018-04-02,,Dormant,2024-05-29 12:49:59.516396,,
8109,WRB,W.R. Berkley Corp,2,1,1984-09-07,,Active,2024-05-29 12:49:59.512856,,
8108,WRAP,"Wrap Technologies, Inc.",1,1,2018-05-29,,Active,2024-05-29 12:49:59.510104,Technology,https://financialmodelingprep.com/image-stock/WRAP.png
8107,WPRT,Westport Fuel Systems Inc.,1,1,2008-08-15,,Active,2024-05-29 12:49:59.505540,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WPRT.png
8106,WPP,WPP Plc.,2,1,1990-03-26,,Active,2024-05-29 12:49:59.502935,,
8105,WPM,Wheaton Precious Metals Corp,2,1,2016-01-04,,Active,2024-05-29 12:49:59.500231,,
8104,WPC-W,W. P. Carey Inc WhenIssued,2,1,2023-10-27,,Dormant,2024-05-29 12:49:59.498007,,
8103,WPC,W. P. Carey Inc,2,1,1998-01-21,,Active,2024-05-29 12:49:59.495752,,
8102,WOW,WideOpenWest Inc,2,1,2017-05-25,,Active,2024-05-29 12:49:59.493752,,
8101,WORX,SCWorx Corp.,1,1,2016-10-06,,Active,2024-05-29 12:49:59.492231,Healthcare,https://financialmodelingprep.com/image-stock/WORX.png
8100,WOR-W,Worthington Industries Inc WhenIssued,2,1,2023-11-28,,Dormant,2024-05-29 12:49:59.490393,,
8099,WOR,Worthington Enterprises Inc,2,1,1990-03-26,,Active,2024-05-29 12:49:59.488069,,
8098,WOOF,"Petco Health and Wellness Company, Inc.",1,1,2021-01-14,,Active,2024-05-29 12:49:59.485663,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WOOF.png
8097,WOOD,iShares Global Timber & Forestry ETF,1,2,2008-06-25,,Active,2024-05-29 12:49:59.483933,,
8096,WOLF,Wolfspeed Inc,2,1,1993-02-09,,Active,2024-05-29 12:49:59.481037,,
8095,WNW,Meiwu Technology Company Limited,1,1,2020-12-15,,Active,2024-05-29 12:49:59.479739,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WNW.png
8094,WNS,WNS Holdings Ltd,2,1,2006-07-26,,Active,2024-05-29 12:49:59.478081,,
8093,WNEB,"Western New England Bancorp, Inc.",1,1,2002-05-02,,Active,2024-05-29 12:49:59.476549,Financial Services,https://financialmodelingprep.com/image-stock/WNEB.png
8092,WNDY,GLOBAL X WIND ENERGY ETF ,1,2,2021-09-15,,Active,2024-05-29 12:49:59.475120,,
8091,WNC,Wabash National Corp,2,1,1991-11-08,,Active,2024-05-29 12:49:59.473587,,
8090,WMT,Walmart Inc,2,1,1972-08-25,,Active,2024-05-29 12:49:59.471529,,
8089,WMS,Advanced Drainage Systems Inc,2,1,2014-07-25,,Active,2024-05-29 12:49:59.468931,,
8088,WMPN,William Penn Bancorporation,1,1,2008-04-16,,Active,2024-05-29 12:49:59.466670,Financial Services,https://financialmodelingprep.com/image-stock/WMPN.png
8087,WMK,Weis Markets Inc,2,1,1988-01-05,,Active,2024-05-29 12:49:59.464377,,
8086,WMG,Warner Music Group Corp.,1,1,2020-06-03,,Active,2024-05-29 12:49:59.462620,Communication Services,https://financialmodelingprep.com/image-stock/WMG.png
8085,WMB,Williams Cos Inc,2,1,1981-12-31,,Active,2024-05-29 12:49:59.460596,,
8084,WM,Waste Management Inc,2,1,1991-09-30,,Active,2024-05-29 12:49:59.458458,,
8083,WLYB,John Wiley & Sons Inc - Class B,2,1,1995-10-19,,Active,2024-05-29 12:49:59.456315,,
8082,WLY,John Wiley & Sons Inc - Class A,2,1,1990-03-26,,Active,2024-05-29 12:49:59.454834,,
8081,WLKP,Westlake Chemical Partners LP,2,1,2014-07-30,,Active,2024-05-29 12:49:59.451555,,
8080,WLK,Westlake Corporation,2,1,2004-08-11,,Active,2024-05-29 12:49:59.448676,,
8079,WLGS,"WANG & LEE GROUP, Inc.",1,1,2023-04-20,,Active,2024-05-29 12:49:59.446323,Industrials,https://financialmodelingprep.com/image-stock/WLGS.png
8078,WLFC,Willis Lease Finance Corporation,1,1,1996-11-15,,Active,2024-05-29 12:49:59.443782,Industrials,https://financialmodelingprep.com/image-stock/WLFC.png
8077,WLDSW,Wearable Devices Ltd.,1,1,2022-09-13,,Active,2024-05-29 12:49:59.442256,Technology,https://financialmodelingprep.com/image-stock/WLDSW.png
8076,WLDS,Wearable Devices Ltd.,1,1,2022-09-13,,Active,2024-05-29 12:49:59.440569,Technology,https://financialmodelingprep.com/image-stock/WLDS.png
8075,WLDN,"Willdan Group, Inc.",1,1,2006-11-21,,Active,2024-05-29 12:49:59.436994,Industrials,https://financialmodelingprep.com/image-stock/WLDN.png
8074,WKSPW,Worksport Ltd.,1,1,2021-08-04,,Active,2024-05-29 12:49:59.435866,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WKSPW.png
8073,WKSP,Worksport Ltd.,1,1,2003-07-15,,Active,2024-05-29 12:49:59.434406,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WKSP.png
8072,WKME,WalkMe Ltd.,1,1,2021-06-16,,Active,2024-05-29 12:49:59.432140,Technology,https://financialmodelingprep.com/image-stock/WKME.png
8071,WKHS,Workhorse Group Inc.,1,1,2014-08-07,,Active,2024-05-29 12:49:59.430099,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WKHS.png
8070,WKEYV,WISeKey International Holding Ltd Exdistribution When Issued,1,1,2023-05-22,,Dormant,2024-05-29 12:49:59.428019,,
8069,WKEY,WISeKey International Holding AG,1,1,2019-01-11,,Active,2024-05-29 12:49:59.426392,Technology,https://financialmodelingprep.com/image-stock/WKEY.png
8068,WKC,World Kinect Corp,2,1,1990-07-30,,Active,2024-05-29 12:49:59.423780,,
8067,WK,Workiva Inc - Class A,2,1,2014-12-12,,Active,2024-05-29 12:49:59.420667,,
8066,WIX,Wix.com Ltd.,1,1,2013-11-06,,Active,2024-05-29 12:49:59.418260,Technology,https://financialmodelingprep.com/image-stock/WIX.png
8065,WIW,Western Asset Inflation-Linked Opportunities & Income Fund,2,2,2004-02-25,,Active,2024-05-29 12:49:59.415775,,
8064,WIT,Wipro Ltd,2,1,2000-10-19,,Active,2024-05-29 12:49:59.413085,,
8063,WISE,Themes Generative Artificial Intelligence ETF,1,2,2023-12-08,,Active,2024-05-29 12:49:59.409932,,
8062,WISA,"WiSA Technologies, Inc.",1,1,2018-07-27,,Active,2024-05-29 12:49:59.405903,Technology,https://financialmodelingprep.com/image-stock/WISA.png
8061,WIRE,Encore Wire Corporation,1,1,1992-07-20,,Active,2024-05-29 12:49:59.403765,Industrials,https://financialmodelingprep.com/image-stock/WIRE.png
8060,WINVW,WinVest Acquisition Corp.,1,1,2021-10-06,,Dormant,2024-05-29 12:49:59.399759,Financial Services,https://financialmodelingprep.com/image-stock/WINVW.png
8059,WINVU,WinVest Acquisition Corp.,1,1,2021-09-15,,Active,2024-05-29 12:49:59.397148,Financial Services,https://financialmodelingprep.com/image-stock/WINVU.png
8058,WINVR,WinVest Acquisition Corp.,1,1,2021-10-04,,Active,2024-05-29 12:49:59.393981,Financial Services,https://financialmodelingprep.com/image-stock/WINVR.png
8057,WINV,WinVest Acquisition Corp.,1,1,2021-09-30,,Active,2024-05-29 12:49:59.390469,Financial Services,https://financialmodelingprep.com/image-stock/WINV.png
8056,WINT,"Windtree Therapeutics, Inc.",1,1,2016-01-04,,Active,2024-05-29 12:49:59.388471,Healthcare,https://financialmodelingprep.com/image-stock/WINT.png
8055,WINN,HARBOR LONG-TERM GROWERS ETF ,2,2,2022-02-03,,Active,2024-05-29 12:49:59.386697,,
8054,WING,Wingstop Inc.,1,1,2015-06-12,,Active,2024-05-29 12:49:59.384970,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WING.png
8053,WINC,Western Asset Short Duration Income ETF,1,2,2019-02-08,,Active,2024-05-29 12:49:59.383666,,
8052,WINA,Winmark Corporation,1,1,1993-08-25,,Active,2024-05-29 12:49:59.382504,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WINA.png
8051,WIMI,WiMi Hologram Cloud Inc.,1,1,2020-04-01,,Active,2024-05-29 12:49:59.380954,Communication Services,https://financialmodelingprep.com/image-stock/WIMI.png
8050,WILC,G. Willi-Food International Ltd.,1,1,1997-05-20,,Active,2024-05-29 12:49:59.379276,Consumer Defensive,https://financialmodelingprep.com/image-stock/WILC.png
8049,WIA,Western Asset Inflation-Linked Income Fund,2,2,2003-09-29,,Active,2024-05-29 12:49:59.377621,,
8048,WHR,Whirlpool Corp,2,1,1983-06-10,,Active,2024-05-29 12:49:59.375757,,
8047,WHLRP,"Wheeler Real Estate Investment Trust, Inc.",1,1,2014-09-24,,Active,2024-05-29 12:49:59.374093,Real Estate,https://financialmodelingprep.com/image-stock/WHLRP.png
8046,WHLRL,"Wheeler Real Estate Investment Trust, Inc.",1,1,2021-09-03,,Dormant,2024-05-29 12:49:59.371948,Real Estate,https://financialmodelingprep.com/image-stock/WHLRL.png
8045,WHLRD,"Wheeler Real Estate Investment Trust, Inc.",1,1,2016-09-21,,Active,2024-05-29 12:49:59.369534,Real Estate,https://financialmodelingprep.com/image-stock/WHLRD.png
8044,WHLR,"Wheeler Real Estate Investment Trust, Inc.",1,1,2012-11-19,,Active,2024-05-29 12:49:59.366455,Real Estate,https://financialmodelingprep.com/image-stock/WHLR.png
8043,WHLM,"Wilhelmina International, Inc.",1,1,1996-07-30,,Active,2024-05-29 12:49:59.363057,Industrials,https://financialmodelingprep.com/image-stock/WHLM.png
8042,WHG,Westwood Holdings Group Inc,2,1,2002-06-13,,Active,2024-05-29 12:49:59.360899,,
8041,WHFCL,"WhiteHorse Finance, Inc. 7.875% Notes due 2028",1,1,2023-08-28,,Active,2024-05-29 12:49:59.357943,Financial Services,https://financialmodelingprep.com/image-stock/WHFCL.png
8040,WHF,"WhiteHorse Finance, Inc.",1,1,2012-12-06,,Active,2024-05-29 12:49:59.355887,Financial Services,https://financialmodelingprep.com/image-stock/WHF.png
8039,WHD,Cactus Inc - Class A,2,1,2018-02-08,,Active,2024-05-29 12:49:59.353411,,
8038,WH,Wyndham Hotels & Resorts Inc,2,1,2018-05-21,,Active,2024-05-29 12:49:59.350756,,
8037,WGSWW,GeneDx Holdings Corp.,1,1,2020-10-29,,Active,2024-05-29 12:49:59.347729,Healthcare,https://financialmodelingprep.com/image-stock/WGSWW.png
8036,WGS,GeneDx Holdings Corp.,1,1,2020-11-04,,Active,2024-05-29 12:49:59.344319,Healthcare,https://financialmodelingprep.com/image-stock/WGS.png
8035,WGO,Winnebago Industries Inc,2,1,1984-11-01,,Active,2024-05-29 12:49:59.341108,,
8034,WGMI,VALKYRIE BITCOIN MINERS ETF ,1,2,2022-02-08,,Active,2024-05-29 12:49:59.338046,,
8033,WFRD,Weatherford International plc,1,1,2021-01-04,,Active,2024-05-29 12:49:59.334855,Energy,https://financialmodelingprep.com/image-stock/WFRD.png
8032,WFG,West Fraser Timber Co. Ltd,2,1,2007-07-13,,Active,2024-05-29 12:49:59.326208,,
8031,WFCF,"Where Food Comes From, Inc.",1,1,2011-02-23,,Active,2024-05-29 12:49:59.323586,Technology,https://financialmodelingprep.com/image-stock/WFCF.png
8030,WFC-P-Z,Wells Fargo & Company DEP REP 1/1000TH,2,1,2020-01-16,,Dormant,2024-05-29 12:49:59.321220,,
8029,WFC-P-Y,Wells Fargo & Company,2,1,1998-01-02,,Dormant,2024-05-29 12:49:59.318999,,
8028,WFC-P-L,Wells Fargo & Company,2,1,2014-09-22,,Dormant,2024-05-29 12:49:59.316157,,
8027,WFC-P-D,Wells Fargo & Company,2,1,2021-07-21,,Dormant,2024-05-29 12:49:59.314398,,
8026,WFC-P-C,Wells Fargo & Company,2,1,2021-01-26,,Dormant,2024-05-29 12:49:59.311338,,
8025,WFC-P-A,Wells Fargo & Company,2,1,2020-10-23,,Dormant,2024-05-29 12:49:59.307564,,
8024,WFC,Wells Fargo & Company,2,1,1972-06-01,,Active,2024-05-29 12:49:59.304151,,
8023,WF,Woori Financial Group Inc,2,1,2003-10-01,,Active,2024-05-29 12:49:59.300789,,
8022,WEYS,"Weyco Group, Inc.",1,1,1990-03-26,,Active,2024-05-29 12:49:59.297406,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WEYS.png
8021,WEX,WEX Inc,2,1,2005-02-16,,Active,2024-05-29 12:49:59.293981,,
8020,WESTW,"Westrock Coffee Company, LLC",1,1,2022-08-29,,Active,2024-05-29 12:49:59.291322,Consumer Defensive,https://financialmodelingprep.com/image-stock/WESTW.png
8019,WEST,"Westrock Coffee Company, LLC",1,1,2022-08-26,,Active,2024-05-29 12:49:59.288456,Consumer Defensive,https://financialmodelingprep.com/image-stock/WEST.png
8018,WES,Western Midstream Partners LP,2,1,2012-12-10,,Active,2024-05-29 12:49:59.285699,,
8017,WERN,"Werner Enterprises, Inc.",1,1,1990-03-26,,Active,2024-05-29 12:49:59.283393,Industrials,https://financialmodelingprep.com/image-stock/WERN.png
8016,WEN,The Wendys Company,1,1,1992-03-17,,Active,2024-05-29 12:49:59.280763,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WEN.png
8015,WELL,Welltower Inc,2,1,2001-01-02,,Active,2024-05-29 12:49:59.278291,,
8014,WEL-WS,Integrated Wellness Acquisition Corp - Warrants (01/01/9999),2,1,2022-01-18,,Dormant,2024-05-29 12:49:59.275585,,
8013,WEL-U,Integrated Wellness Acquisition Corp - Units (1 Ord Class A & 1/2 War),2,1,2021-12-09,,Dormant,2024-05-29 12:49:59.273119,,
8012,WEL,Integrated Wellness Acquisition Corp - Class A,2,1,2022-01-18,,Active,2024-05-29 12:49:59.270725,,
8011,WEEI,Westwood Salient Enhanced Energy Income ETF,1,2,2024-05-01,,Active,2024-05-29 12:49:59.266032,,
8010,WEC,WEC Energy Group Inc,2,1,1984-10-26,,Active,2024-05-29 12:49:59.261849,,
8009,WEAV,Weave Communications Inc,2,1,2021-11-11,,Active,2024-05-29 12:49:59.254950,,
8008,WEA,Western Asset Premier Bond Fund,2,2,2002-03-27,,Active,2024-05-29 12:49:59.251193,,
8007,WDS,Woodside Energy Group Ltd,2,1,2007-07-13,,Active,2024-05-29 12:49:59.249638,,
8006,WDI,Western Asset Diversified Income Fund,2,1,2021-06-25,,Active,2024-05-29 12:49:59.243361,,
8005,WDH,Waterdrop Inc,2,1,2021-05-07,,Active,2024-05-29 12:49:59.240408,,
8004,WDFC,WD-40 Company,1,1,1990-03-26,,Active,2024-05-29 12:49:59.237342,Basic Materials,https://financialmodelingprep.com/image-stock/WDFC.png
8003,WDC,Western Digital Corporation,1,1,1987-01-02,,Active,2024-05-29 12:49:59.235179,Technology,https://financialmodelingprep.com/image-stock/WDC.png
8002,WDAY,"Workday, Inc.",1,1,2012-10-12,,Active,2024-05-29 12:49:59.233177,Technology,https://financialmodelingprep.com/image-stock/WDAY.png
8001,WD,Walker & Dunlop Inc,2,1,2010-12-15,,Active,2024-05-29 12:49:59.230928,,
8000,WCN,Waste Connections Inc,2,1,1998-05-22,,Active,2024-05-29 12:49:59.228648,,
7999,WCLD,WisdomTree Cloud Computing Fund,1,2,2019-09-06,,Active,2024-05-29 12:49:59.225941,,
7998,WCC-P-A,Wesco International Inc,2,1,2020-06-22,,Dormant,2024-05-29 12:49:59.220778,,
7997,WCC,Wesco International Inc,2,1,1999-05-12,,Active,2024-05-29 12:49:59.217089,,
7996,WCBR,WISDOMTREE CYBERSECURITY FUND ,1,2,2021-01-28,,Active,2024-05-29 12:49:59.213584,,
7995,WBX-WS,Wallbox N.V - Warrants(01/01/9999),2,1,2021-10-04,,Dormant,2024-05-29 12:49:59.210668,,
7994,WBX,Wallbox N.V - Class A,2,1,2021-10-04,,Active,2024-05-29 12:49:59.207207,,
7993,WBUY,WEBUY GLOBAL LTD. Ordinary Shares,1,1,2023-10-19,,Active,2024-05-29 12:49:59.203888,Consumer Cyclical,https://financialmodelingprep.com/image-stock/WBUY.png
7992,WBS-P-G,Webster Financial Corp,2,1,2022-02-02,,Dormant,2024-05-29 12:49:59.201232,,
7991,WBS-P-F,Webster Financial Corp,2,1,2017-12-05,,Dormant,2024-05-29 12:49:59.198575,,
7990,WBS,Webster Financial Corp,2,1,1986-12-12,,Active,2024-05-29 12:49:59.195555,,
7989,WBND,Western Asset Total Return ETF,1,2,2018-10-04,,Active,2024-05-29 12:49:59.192577,,
7988,WBD,"Warner Bros. Discovery, Inc.",1,1,2005-07-08,,Active,2024-05-29 12:49:59.182332,Communication Services,https://financialmodelingprep.com/image-stock/WBD.png
7987,WBA,"Walgreens Boots Alliance, Inc.",1,1,1985-07-01,,Active,2024-05-29 12:49:59.177012,Healthcare,https://financialmodelingprep.com/image-stock/WBA.png
7986,WB,Weibo Corporation,1,1,2014-04-17,,Active,2024-05-29 12:49:59.173791,Communication Services,https://financialmodelingprep.com/image-stock/WB.png
7985,WAVSW,Western Acquisition Ventures Corp.,1,1,2022-04-11,,Dormant,2024-05-29 12:49:59.170323,Financial Services,https://financialmodelingprep.com/image-stock/WAVSW.png
7984,WAVSU,Western Acquisition Ventures Corp.,1,1,2022-01-12,,Dormant,2024-05-29 12:49:59.167532,Financial Services,https://financialmodelingprep.com/image-stock/WAVSU.png
7983,WAVS,Western Acquisition Ventures Corp.,1,1,2022-04-11,,Active,2024-05-29 12:49:59.165506,Financial Services,https://financialmodelingprep.com/image-stock/WAVS.png
7982,WAVE,Eco Wave Power Global AB (publ),1,1,2021-07-01,,Active,2024-05-29 12:49:59.163452,Utilities,https://financialmodelingprep.com/image-stock/WAVE.png
7981,WAVD,"WaveDancer, Inc.",1,1,2011-02-23,,Active,2024-05-29 12:49:59.161372,Technology,https://financialmodelingprep.com/image-stock/WAVD.png
7980,WATT,Energous Corporation,1,1,2014-03-28,,Active,2024-05-29 12:49:59.158931,Technology,https://financialmodelingprep.com/image-stock/WATT.png
7979,WAT,Waters Corp,2,1,1995-11-17,,Active,2024-05-29 12:49:59.156630,,
7978,WASH,Washington Trust Bancorp Inc,1,1,1995-08-18,,Active,2024-05-29 12:49:59.154036,,
7977,WALDW,Waldencast plc,1,1,2021-05-11,,Dormant,2024-05-29 12:49:59.148774,Technology,https://financialmodelingprep.com/image-stock/WALDW.png
7976,WALD,Waldencast plc,1,1,2021-05-12,,Active,2024-05-29 12:49:59.144777,Technology,https://financialmodelingprep.com/image-stock/WALD.png
7975,WAL-P-A,Western Alliance Bancorporation Depositary Shares Series A,2,1,2021-09-20,,Dormant,2024-05-29 12:49:59.142284,,
7974,WAL,Western Alliance Bancorp,2,1,2005-07-01,,Active,2024-05-29 12:49:59.139163,,
7973,WAFU,Wah Fu Education Group Limited,1,1,2019-04-30,,Active,2024-05-29 12:49:59.136100,Consumer Defensive,https://financialmodelingprep.com/image-stock/WAFU.png
7972,WAFDP,"Washington Federal, Inc.",1,1,2021-02-02,,Active,2024-05-29 12:49:59.133395,Financial Services,https://financialmodelingprep.com/image-stock/WAFDP.png
7971,WAFD,"Washington Federal, Inc.",1,1,1990-03-26,,Active,2024-05-29 12:49:59.131153,Financial Services,https://financialmodelingprep.com/image-stock/WAFD.png
7970,WABF,Western Asset Bond ETF,1,2,2023-09-21,,Active,2024-05-29 12:49:59.128651,,
7969,WABC,Westamerica Bancorporation,1,1,1992-03-17,,Active,2024-05-29 12:49:59.126332,Financial Services,https://financialmodelingprep.com/image-stock/WABC.png
7968,WAB,Westinghouse Air Brake Technologies Corp,2,1,1995-06-16,,Active,2024-05-29 12:49:59.124368,,
7967,W,Wayfair Inc - Class A,2,1,2014-10-02,,Active,2024-05-29 12:49:59.121690,,
7966,VZIO,VIZIO Holding Corp - Class A,2,1,2021-03-25,,Active,2024-05-29 12:49:59.118855,,
7965,VZ,Verizon Communications Inc,2,1,1983-11-21,,Active,2024-05-29 12:49:59.117475,,
7964,VYX-W,NCR Corporation WhenIssued,2,1,2023-10-11,,Dormant,2024-05-29 12:49:59.115887,,
7963,VYX,NCR Voyix Corp,2,1,1996-12-11,,Active,2024-05-29 12:49:59.114166,,
7962,VYNE,VYNE Therapeutics Inc.,1,1,2018-01-25,,Active,2024-05-29 12:49:59.112170,Healthcare,https://financialmodelingprep.com/image-stock/VYNE.png
7961,VYMI,VANGUARD INTERNATIONAL HIGH DIVIDEND YIELD INDEX FUND ETF SHARES,1,2,2016-03-02,,Active,2024-05-29 12:49:59.110148,,
7960,VYGR,"Voyager Therapeutics, Inc.",1,1,2015-11-11,,Active,2024-05-29 12:49:59.106735,Healthcare,https://financialmodelingprep.com/image-stock/VYGR.png
7959,VXUS,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND ETF SHARES,1,2,2011-01-28,,Active,2024-05-29 12:49:59.102086,,
7958,VXRT,"Vaxart, Inc.",1,1,2018-02-12,,Active,2024-05-29 12:49:59.099598,Healthcare,https://financialmodelingprep.com/image-stock/VXRT.png
7957,VWOB,VANGUARD EMERGING MARKETS GOVERNMENT BOND INDEX FUND ETF SHARES,1,2,2013-06-04,,Active,2024-05-29 12:49:59.097051,,
7956,VWEWW,"Vintage Wine Estates, Inc.",1,1,2021-02-23,,Active,2024-05-29 12:49:59.092454,Consumer Defensive,https://financialmodelingprep.com/image-stock/VWEWW.png
7955,VWE,"Vintage Wine Estates, Inc.",1,1,2021-06-07,,Active,2024-05-29 12:49:59.091181,Consumer Defensive,https://financialmodelingprep.com/image-stock/VWE.png
7954,VVX,V2X Inc,2,1,2014-09-16,,Active,2024-05-29 12:49:59.089829,,
7953,VVV,Valvoline Inc,2,1,2016-09-23,,Active,2024-05-29 12:49:59.088425,,
7952,VVR,Invesco Senior Income Trust,2,2,1998-06-24,,Active,2024-05-29 12:49:59.087007,,
7951,VVPR,VivoPower International PLC,1,1,2016-12-29,,Active,2024-05-29 12:49:59.085373,Energy,https://financialmodelingprep.com/image-stock/VVPR.png
7950,VVOS,"Vivos Therapeutics, Inc.",1,1,2020-12-11,,Active,2024-05-29 12:49:59.083509,Healthcare,https://financialmodelingprep.com/image-stock/VVOS.png
7949,VVI,Viad Corp,2,1,2004-08-12,,Active,2024-05-29 12:49:59.081614,,
7948,VUZI,Vuzix Corporation,1,1,2010-04-05,,Active,2024-05-29 12:49:59.077607,Technology,https://financialmodelingprep.com/image-stock/VUZI.png
7947,VTYX,"Ventyx Biosciences, Inc.",1,1,2021-10-21,,Active,2024-05-29 12:49:59.071464,Healthcare,https://financialmodelingprep.com/image-stock/VTYX.png
7946,VTWV,VANGUARD RUSSELL 2000 VALUE INDEX FUND ETF SHARES,1,2,2010-09-22,,Active,2024-05-29 12:49:59.069946,,
7945,VTWO,VANGUARD RUSSELL 2000 INDEX FUND ETF SHARES,1,2,2010-09-22,,Active,2024-05-29 12:49:59.067751,,
7944,VTWG,VANGUARD RUSSELL 2000 GROWTH INDEX FUND ETF SHARES,1,2,2010-09-22,,Active,2024-05-29 12:49:59.065662,,
7943,VTVT,vTv Therapeutics Inc.,1,1,2015-07-30,,Active,2024-05-29 12:49:59.063272,Healthcare,https://financialmodelingprep.com/image-stock/VTVT.png
7942,VTSI,"VirTra, Inc.",1,1,2016-01-04,,Active,2024-05-29 12:49:59.058114,Industrials,https://financialmodelingprep.com/image-stock/VTSI.png
7941,VTS-W,Vitesse Energy Inc WhenIssued,2,1,2023-01-10,,Dormant,2024-05-29 12:49:59.054947,,
7940,VTS,Vitesse Energy Inc,2,1,2023-01-10,,Active,2024-05-29 12:49:59.051935,,
7939,VTRU,Vitru Limited,1,1,2020-09-18,,Dormant,2024-05-29 12:49:59.048898,Consumer Defensive,https://financialmodelingprep.com/image-stock/VTRU.png
7938,VTRS,Viatris Inc.,1,1,2020-11-16,,Active,2024-05-29 12:49:59.047652,Healthcare,https://financialmodelingprep.com/image-stock/VTRS.png
7937,VTR,Ventas Inc,2,1,1997-05-05,,Active,2024-05-29 12:49:59.046274,,
7936,VTOL,Bristow Group Inc,2,1,2013-01-22,,Active,2024-05-29 12:49:59.044684,,
